name,uri
plasmids,http://aims.fao.org/aos/agrovoc/c_16014
pearl oysters,http://aims.fao.org/aos/agrovoc/c_21618bc4
percoid fisheries,http://aims.fao.org/aos/agrovoc/c_12b66f41
Palaeogene,http://aims.fao.org/aos/agrovoc/c_8742ff5a
phenols,http://aims.fao.org/aos/agrovoc/c_13300
plant growth substances,http://aims.fao.org/aos/agrovoc/c_5968
Phanerozoic,http://aims.fao.org/aos/agrovoc/c_232f6197
impingement,http://aims.fao.org/aos/agrovoc/c_6aa8bd01
public relations,http://aims.fao.org/aos/agrovoc/c_6352
biodegradation,http://aims.fao.org/aos/agrovoc/c_9261
plant products,http://aims.fao.org/aos/agrovoc/c_8171
personal bibliographies,http://aims.fao.org/aos/agrovoc/c_87db7dba
product quality,http://aims.fao.org/aos/agrovoc/c_13591
grazing,http://aims.fao.org/aos/agrovoc/c_25243
nucleotides,http://aims.fao.org/aos/agrovoc/c_5259
pinger,http://aims.fao.org/aos/agrovoc/c_549151a5
shrimp fisheries,http://aims.fao.org/aos/agrovoc/c_7e3590ee
plankton equivalents,http://aims.fao.org/aos/agrovoc/c_5c19f8c3
pH effects,http://aims.fao.org/aos/agrovoc/c_c1b27fb1
pelagic fish,http://aims.fao.org/aos/agrovoc/c_6da8d357
plant parts,http://aims.fao.org/aos/agrovoc/c_330912
power cables,http://aims.fao.org/aos/agrovoc/c_d30f2217
fish physiology,http://aims.fao.org/aos/agrovoc/c_4b2f3b26
pipeline construction,http://aims.fao.org/aos/agrovoc/c_44eec9b7
platinum,http://aims.fao.org/aos/agrovoc/c_33116
economic sectors,http://aims.fao.org/aos/agrovoc/c_2477
polynyas,http://aims.fao.org/aos/agrovoc/c_86bda733
potassium isotopes,http://aims.fao.org/aos/agrovoc/c_d0c8cfae
purse seining,http://aims.fao.org/aos/agrovoc/c_1841256f
precipitation,http://aims.fao.org/aos/agrovoc/c_6161
participatory action research,http://aims.fao.org/aos/agrovoc/c_e611101d
algologists,http://aims.fao.org/aos/agrovoc/c_74853688
photosystems,http://aims.fao.org/aos/agrovoc/c_33523
poisonous fishes,http://aims.fao.org/aos/agrovoc/c_4ce5e2e6
plant nutrition,http://aims.fao.org/aos/agrovoc/c_16379
packaging,http://aims.fao.org/aos/agrovoc/c_5495
paralytic shellfish poisoning,http://aims.fao.org/aos/agrovoc/c_36618
productivity,http://aims.fao.org/aos/agrovoc/c_6210
physical oceanography,http://aims.fao.org/aos/agrovoc/c_5830
oil and gas production,http://aims.fao.org/aos/agrovoc/c_211dab62
particulate organic nitrogen,http://aims.fao.org/aos/agrovoc/c_8e059197
photoreceptors,http://aims.fao.org/aos/agrovoc/c_35258
proteins,http://aims.fao.org/aos/agrovoc/c_6259
polysaccharides,http://aims.fao.org/aos/agrovoc/c_6097
research proposals,http://aims.fao.org/aos/agrovoc/c_c8def782
playas,http://aims.fao.org/aos/agrovoc/c_b8336151
passenger ships,http://aims.fao.org/aos/agrovoc/c_70f12455
phosphorescence,http://aims.fao.org/aos/agrovoc/c_13316
petroleum engineering,http://aims.fao.org/aos/agrovoc/c_f1e9edd1
preservatives,http://aims.fao.org/aos/agrovoc/c_6172
phosphorus,http://aims.fao.org/aos/agrovoc/c_5804
plasticity,http://aims.fao.org/aos/agrovoc/c_28498
pollutant load,http://aims.fao.org/aos/agrovoc/c_25306
euphotic zone,http://aims.fao.org/aos/agrovoc/c_92d6ad33
Permian,http://aims.fao.org/aos/agrovoc/c_330e9b2b
laminar flow,http://aims.fao.org/aos/agrovoc/c_b440c3c8
pyrimidines,http://aims.fao.org/aos/agrovoc/c_6388
ploughmarks,http://aims.fao.org/aos/agrovoc/c_932f24b1
plants,http://aims.fao.org/aos/agrovoc/c_5993
photography,http://aims.fao.org/aos/agrovoc/c_5808
Palaeocene,http://aims.fao.org/aos/agrovoc/c_178ae9ee
proteomics,http://aims.fao.org/aos/agrovoc/c_38248aa9
energy spectra,http://aims.fao.org/aos/agrovoc/c_02300498
palaeontology,http://aims.fao.org/aos/agrovoc/c_5509
Prandtl number,http://aims.fao.org/aos/agrovoc/c_f5657621
Prokaryotae,http://aims.fao.org/aos/agrovoc/c_330939
protandry,http://aims.fao.org/aos/agrovoc/c_937f8a30
prey selection,http://aims.fao.org/aos/agrovoc/c_215331f7
Polar regions,http://aims.fao.org/aos/agrovoc/c_6057
polychlorinated biphenyls,http://aims.fao.org/aos/agrovoc/c_24066
packing fishery products,http://aims.fao.org/aos/agrovoc/c_7277193c
advertising,http://aims.fao.org/aos/agrovoc/c_142
physicochemical processes,http://aims.fao.org/aos/agrovoc/c_331547
pillow structures,http://aims.fao.org/aos/agrovoc/c_33ec1960
keeping quality,http://aims.fao.org/aos/agrovoc/c_4082
paints,http://aims.fao.org/aos/agrovoc/c_13030
